"","code_muni","ICB","populacao","qtd_empresas","area","disponibilidades","op_cred","emprestimos","fin","fin_agricultura_inv","fin_pecuaria_inv","fin_agricultura_com","fin_pecuaria_com","fin_agroindustrial","fin_imobiliarios","outras_op_cred","outros_cred","arr_mercantial","provisao_arr_mercantil","provisao_de_credito","ativos","depositos","poupanca","depositos_inter","relacoes_interfinanceiras","resultado","PLP","PLB","ICO","densidade_demografica","densidade_empresarial"
"121","1303502",1,19373,1.81322092023737e-321,41625,1029686,528257,0,0,0,23546,0,0,0,0,0,13141722,6013782,0,737819,0,0,0,0,1078455,0,0,0,0.567837321033336,0.465417417417417,0
"122","1303536",1,92004,8.7597839007653e-321,76377,5810899,1673190,0,8427982,0,18897451,-1816534,0,0,0,0,95394532,40557489,0,9804176,250,4675879,0,0,7422479,0,1,2.79458937717773,0.428716155271314,1.20460348010527,0
"123","1303569",1,49872,5.71139886592481e-321,11632,2838231,40780,0,6077105,0,41358,-1048926,0,0,0,0,32468580,9516089,0,3017400,0,797615,0,0,2849961,0,1,19.5589749877391,0.534211962164195,4.28748280605227,0
"124","1303601",NA,14164,1.10670704668439e-321,62800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0.225541401273885,0
"125","1303700",NA,28211,7.65307685408091e-321,12366,2414673,0,0,0,0,12264,0,0,0,0,0,25010017,6314858,0,5443105,0,0,0,0,2527693,0,0,0,0.677563646733279,2.28133592107391,0
"126","1303809",NA,103590,9.90107554265858e-321,218386,9058979,0,0,220252,0,4297629,0,0,0,0,0,107044208,5814451,0,11278813,0,43328676,0,0,13758661,0,1,0,0.835492325595368,0.474343593453793,0
"127","1303908",1,65934,2.29048833412002e-320,39318,3329983,87275,0,1465656,0,36604,-897630,0,0,0,0,29584523,6063093,0,5789529,50,9161,0,0,4647296,0,1,0.104967058149527,0.696197445723606,1.67694185869068,0
"128","1303957",NA,11670,2.060253743158e-321,10647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1.09608340377571,0
"129","1304005",NA,11559,2.20353278045196e-321,3723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,3.10475423045931,0
"130","1304062",1,267056,3.12447114430004e-320,13040,15722376,378951,2,6794355,80280,22762942,-3158324,0,0,0,0,210924135,45245179,0,27039246,2080,46534723,0,0,19506204,0,1,122.798786650517,0.58968941368414,20.479754601227,0
"131","1304104",NA,19599,1.95205336671877e-320,84946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0.23072304758317,0
"132","1304203",0.661966874427209,294676,4.72524383682568e-320,94768,15586997,546132,0,28561506,163081,6243492,-5237821,0,0,0,0,250401576,26696650,0,35726693,3570,71616984,0,0,27037530,0,1,131.134934411461,0.682954354539013,3.10944622657437,0
"133","1304237",NA,19247,2.14424490295101e-321,6447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,2.98541957499612,0
"134","1304260",NA,14431,2.00590652211546e-321,10275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1.40447688564477,0
"135","1304302",NA,18631,4.96041908424612e-321,27902,2416473,0,0,0,0,262715,0,0,0,0,0,17299777,5169984,0,2625929,0,1825000,0,0,1744440,0,1,0,0.631001992217217,0.667729911834277,0
"136","1304401",NA,23945,7.76177129616598e-321,2886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,8.2969507969508,4.94065645841247e-324
"137","1400027",NA,13927,6.02760087926321e-322,28473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0.489130053032698,0
"138","1400050",NA,21096,8.25089628554882e-322,25454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0.82878918833975,0
"139","1400100",0.356504594842421,7442748,8.92964366980552e-319,102366,36381814,616652470,79,1567975318,7657536,256189266,-88936457,0,0,0,39120466,5013728493,1100724379,0,568386357,63930,1700282447,37209,37209,485987159,0,0.999956233893289,2.75727825593563,0.46320549230964,72.7072270089678,9.88131291682493e-324
"140","1400159",NA,13923,7.90505033345994e-322,8080,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1.72314356435644,0
"141","1400175",NA,18682,1.57606941023358e-321,7665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,2.43731245923027,0
"142","1400209",0.780424990285472,62871,1.05977081032947e-320,142140,2346554,131805951,0,2843919,0,12231159,-5535393,0,0,0,0,410303566,1837740,0,16457507,0,333525128,0,0,31432091,0,1,2.53042541303769,0.947843869718769,0.442317433516252,0
"143","1400233",NA,10656,5.92878775009496e-322,12066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0.883142715067131,0
"144","1400282",NA,10023,9.43665383556781e-322,14012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0.715315443905224,0
"145","1400308",1,18095,1.41302774710597e-321,12338,1174691,44595031,0,333354,0,7295439,0,0,0,0,0,116233928,3579425,0,9711458,0,65847933,0,0,10435499,0,1,1.47657556286933,0.835912469558787,1.46660722969687,0
"146","1400407",NA,13986,4.05133829589822e-322,6960,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,2.00948275862069,0
"147","1400456",NA,19305,8.54733567305357e-322,8025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,2.40560747663551,0
"148","1400472",0.993573317706902,65294,1.05235982564186e-320,67160,2479193,85203070,0,7161947,0,7162733,-3688551,0,0,0,0,168677853,2541560,0,16999910,1340,93797357,0,0,13614520,0,1,1.10086827857259,0.864035035984076,0.972215604526504,0
"149","1400506",1,8858,6.86751247719333e-322,4285,568559,81688035,0,387205,0,5838527,0,0,0,0,0,139284936,3637189,0,12227820,0,84295568,0,0,9648380,0,1,1.03192062338138,0.874249857779469,2.06721120186698,0
"150","1400605",NA,7315,7.90505033345994e-322,1527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,4.79043876882777,0
"151","1400704",NA,13751,1.92685601878086e-322,8114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1.6947251663791,0
"152","1500107",0.515592425221137,949128,4.63482982363673e-319,9666,11388612,50771310,0,45706117,229776,49340053,-16192428,0,0,0,2058,549411771,96488895,0,20034343,8760,216890537,0,0,62831356,0,1,4.27191138065967,0.601115110678511,98.1924270639354,4.94065645841247e-323
"153","1500131",NA,7030,5.48412866883784e-322,614,439033,0,0,0,0,120244,-226229,0,0,0,0,12365669,5997310,0,65063,0,1480456,0,0,2731445,0,1,0,0.566855770305577,11.4495114006515,0
"154","1500206",1,118046,5.23314332075048e-320,8688,2539879,102456,0,0,0,579768,-1549114,0,0,0,0,46956857,9476914,0,2466418,0,13010480,0,0,12338615,0,1,126.986023268525,0.746836258065391,13.5872467771639,4.94065645841247e-324
"155","1500305",NA,37765,1.82013783927915e-320,8338,282767,0,0,0,0,289542,-1276734,0,0,0,0,22608579,3171529,0,489333,0,9865768,0,0,8347043,0,1,0,0.850707583642711,4.52926361237707,0
"156","1500347",1,18080,2.2183547498272e-321,7114,757063,3022598,0,1440845,0,378280,-793511,0,0,0,0,14979243,6499376,0,409502,0,4478681,0,0,5957221,0,1,1.48173227137714,0.532083033385361,2.54146752881642,0
"157","1500404",0.666092626076799,208131,3.26083326255223e-320,70935,2916924,13282923,0,271773,0,570845,-534992,0,0,0,0,77825447,11775025,0,11030999,0,30594447,0,0,10068127,0,1,2.30329175287698,0.766519867791181,2.93410869105519,0
"158","1500503",0.919828142849035,102840,6.17335024478638e-320,218865,6867184,4705925,26,0,0,4616851,-269269,0,0,0,0,149554308,25503419,0,15997380,0,40071230,0,0,15972280,0,1,8.51505920727593,0.71578036895176,0.469878692344596,0
"159","1500602",0.435182843118452,1010232,1.6173732982259e-319,1276264,16623361,150591995,0,123283774,958747,222631771,-20340143,0,0,0,0,1172085879,440185181,0,111490197,1670,208279258,0,0,96805586,0,1,1.38306991683057,0.43435532361018,0.79155409852507,0
"160","1500701",NA,28011,1.75541523967395e-320,6914,1347192,0,0,228640,0,459743,-2228084,0,0,0,0,22388540,5380861,0,481180,0,4650423,0,0,11290113,0,1,0,0.778242144187194,4.05134509690483,4.94065645841247e-324
"161","1500800",0.944694779248673,6224114,4.83897774849834e-319,2483,19046748,27629612,401360,840970756,7301432,65840582,-69265865,0,0,0,0,1885738217,369801308,0,159544812,56050,587683986,0,0,194771231,0,1,21.2700774082531,0.45857851596912,2506.69109947644,1.92685601878086e-322
"162","1500859",NA,31850,2.71242039566844e-321,11895,886014,0,0,0,0,288965,-900317,0,0,0,0,28441341,9969583,0,4906703,0,2126778,0,0,6453324,0,1,0,0.636332356391274,2.6775956284153,0
"163","1500909",0.98397149063755,133719,5.85467790321877e-321,3300,5304975,12643923,0,2789262,0,5403237,-299274,0,0,0,0,93919103,6642574,0,8428060,0,51152552,0,0,11095953,0,1,4.04562349833987,0.756812932839894,40.5209090909091,0
"164","1500958",NA,23774,1.81322092023737e-321,1812,821603,0,0,225183,0,215121,-467876,0,0,0,0,21895978,2286379,0,2741764,0,11684028,0,0,5339854,0,1,0,0.831218184225773,13.1203090507726,0
"165","1501006",NA,18290,1.90709339294721e-321,17074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1.07121939791496,0
"166","1501105",NA,31892,3.27120864111489e-320,4397,624524,0,0,0,0,149853,-150233,0,0,0,0,8915153,7598567,0,57081,0,402890,0,0,1861719,0,1,0,0.503366456508474,7.25312713213555,9.88131291682493e-324
"167","1501204",1,103282,1.58881630389628e-319,7520,1212780,2839125,0,2310482,63232,7636753,-1396242,0,0,0,0,104606394,3234754,0,8175069,0,40663688,0,0,17992124,0,1,14.3226127768238,0.812468058819383,13.7343085106383,1.97626258336499e-323
"168","1501253",NA,4031,6.52166652510445e-322,2957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1.36320595197836,0
"169","1501303",0.730662731443463,759900,1.88031503494262e-319,7860,8349350,112123,0,8839591,212891,24544378,-17756631,0,0,0,0,459216301,144305151,0,33050487,0,123158271,0,0,69539363,0,1,1098.42111787947,0.606606105217158,96.6793893129771,2.47032822920623e-323
"170","1501402",0.37741574055586,131643703,1.56663028606978e-317,106959,396022050,749800086,4039987,5687841880,43423860,2894040796,-1087587920,0,0,0,422677995,73498631413,15473454971,43885110,3100812853,257690,19922931768,708939416,708939416,5225491545,0,0.933560216686427,26.5709915749463,0.604847809346446,1230.7865911237,1.48219693752374e-322
"171","1501451",NA,18099,9.88131291682493e-322,4398,285041,0,0,0,0,25155,-1398,0,0,0,0,451993,19660,0,89,0,610294,0,0,17934,0,1,0,0.836564489033408,4.11527967257844,0
"172","1501501",1,254268,2.0039302595321e-320,752,9002795,1115767,26240,39026011,0,9263967,-6722855,0,0,0,0,229052677,100650046,0,25502538,3270,21843818,0,0,27470882,0,1,19.5774010165205,0.466047029955628,338.122340425532,2.47032822920623e-323
"173","1501576",1,36010,3.03356306546525e-321,5634,988192,105529943,35,266563,0,3966664,-295672,0,0,0,0,133215740,1910771,0,9243836,0,97859122,0,0,9158126,0,1,0.927311426672523,0.918668951063539,6.39155129570465,0
"174","1501600",NA,12622,3.95252516672997e-322,587,1003525,0,0,0,0,246838,-485465,0,0,0,0,12330592,5987776,0,162860,0,124281,0,0,2923321,0,1,0,0.575731990397583,21.5025553662692,0
"175","1501709",0.592950128939897,615410,3.99946140308489e-320,10625,12174254,30935338,17289,121479920,611516,16938962,-12506427,0,0,0,0,490483701,42750809,0,35262829,2430,198621431,0,0,56967717,0,1,6.42053534375477,0.591777097204551,57.9209411764706,4.94065645841247e-324
"176","1501725",0.988631270185939,49436,2.70747973921003e-321,12726,861948,34424050,0,140229,0,2884810,-160267,0,0,0,0,58001869,4115785,0,6453202,0,26153162,0,0,4924250,0,1,0.759735185139459,0.802688180270536,3.88464560741788,0
"177","1501758",NA,6783,1.65017925710976e-321,1288,266229,0,0,148089,0,125393,-209782,0,0,0,0,9873766,1412006,0,631764,0,4543812,0,0,2651055,0,1,0,0.772970113961398,5.26630434782609,0
"178","1501782",0.857301703658095,91424,7.98212457421118e-320,7884,2912257,262140,0,32260378,0,277802,-6339857,0,0,0,0,39465081,5819549,0,1376462,1040,4809576,0,0,9423474,0,1,18.3473563744564,0.522986446554454,11.5961440892948,9.88131291682493e-324
"179","1501808",NA,213936,8.96235081556021e-320,19134,8548283,0,0,19011057,328837,135985,-5722111,0,0,0,0,85870660,13063823,0,10837840,1270,3105898,0,0,8683724,0,1,0,0.62516316646867,11.1809344622139,4.94065645841247e-324
"180","1501907",NA,24383,1.3487992131466e-321,995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,24.505527638191,0
"181","1501956",NA,19630,5.60764508029815e-321,2420,222857,0,0,0,0,167557,-340787,0,0,0,0,7463568,2160621,0,77671,0,2609557,0,0,2925620,0,1,0,0.677529303372197,8.11157024793388,0
"182","1502004",NA,23981,4.47672881696753e-320,3100,1053848,0,0,0,0,268765,-909544,0,0,0,0,17268970,2543231,0,570651,0,9125221,0,0,6734838,0,1,0,0.831425175410708,7.7358064516129,1.48219693752374e-323
"183","1502103",0.887803181369592,805104,1.4296085901804e-318,18486,13566099,4907430,69,10206907,120358,48762627,-9153156,0,0,0,0,430111934,40486976,0,19873430,1790,190070780,0,0,48292874,0,1,38.7312259166203,0.698269245009208,43.5520934761441,7.90505033345994e-323
"184","1502152",0.326117314125555,462474,6.42977031497798e-320,18882,11024917,71334623,0,38641842,0,19240266,-13602087,0,0,0,0,964098251,713112271,0,54424010,1160,90000458,0,0,50259266,0,1,1.26166585334025,0.485928300373259,24.4928503336511,4.94065645841247e-324
"185","1502202",0.640896283457968,422364,3.76181582743525e-320,3726,11422967,76691080,0,83188539,1057571,43061873,-9876278,0,0,0,2058,642706767,79714701,0,54968361,3890,229144515,0,0,64515795,0,1,2.98789005188087,0.607210044150875,113.355877616747,9.88131291682493e-324
"186","1502301",0.623076141047528,226024,1.16994744935207e-320,11604,7676158,45447095,4,13545906,145872,8009257,-3520089,0,0,0,0,215095496,39652267,0,14069202,200,62601550,0,0,25441105,0,1,1.37745987944884,0.645702423910948,19.4781109962082,0
"187","1502400",0.507908442017736,2114816,2.61084049888348e-319,11319,22950401,118963927,3,561158119,1874111,30281720,-56375629,0,0,0,150000,1652179005,397627401,0,123222925,15380,540830313,2049,2049,204512758,0,0.999992422819413,4.54617064717442,0.479197327014834,186.837706511176,2.47032822920623e-323
"188","1502509",NA,20757,3.11458983138322e-320,12535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1.65592341443957,4.94065645841247e-324
"189","1502608",NA,12868,5.5088319511299e-321,384,564129,0,0,312800,0,124948,-301623,0,0,0,0,4865846,2424739,0,12534,0,2104985,0,0,1634307,0,1,0,0.539564820345553,33.5104166666667,1.48219693752374e-323
"190","1502707",0.38052608562623,267702,3.28454841355261e-320,34974,9624072,313189028,14,51915582,58919,10416345,-6218510,0,0,0,0,716496552,84381700,0,46551211,0,335556672,0,0,51905425,0,1,1.07141898981212,0.712463610765012,7.65431463372791,0
"191","1502756",1,26881,1.45255299877326e-321,701,927091,336310,0,147613,0,847274,-2421663,0,0,0,0,52570597,18790073,0,575222,0,3264175,0,0,13025283,0,1,9.70585174392673,0.638621668853707,38.3466476462197,0
"192","1502764",NA,14036,1.38338380835549e-321,17085,371834,0,0,0,0,107287,-349026,0,0,0,0,10557749,9565284,0,185217,0,41618,0,0,2230269,0,1,0,0.513816336584824,0.821539362013462,0
"193","1502772",1,39900,3.85371203756172e-321,4738,3193543,1399395,0,1437301,0,699178,-708639,0,0,0,0,42673069,9545939,0,5707149,0,7688037,0,0,5035234,0,1,5.49382911901214,0.665456243913523,8.42127479949346,0
"194","1502806",NA,33903,5.88283964503172e-320,3617,1533826,0,0,236831,0,395225,-1262622,0,0,0,0,55802936,18045731,0,296615,0,25416348,0,0,11922497,0,1,0,0.641949821387983,9.37323748963229,1.48219693752374e-323
"195","1502855",NA,14117,1.76430842129909e-320,1431,815464,0,0,0,0,268646,-770954,0,0,0,0,17048968,2025740,0,264194,0,10272983,0,0,4431564,0,1,0,0.856504251214547,9.86512928022362,9.88131291682493e-324
"196","1502905",1,82524,1.30729769889594e-320,1352,3876553,20322,0,0,0,402798,-1138617,0,0,0,0,42978284,4761439,0,2271290,0,20447650,0,0,10444875,0,1,1006.18295443362,0.846967886845091,61.0384615384615,9.88131291682493e-324
"197","1502939",0.515562862802105,350904,2.76281509154425e-320,31614,6111611,265994745,12,68771851,576069,3529048,-6514562,0,0,0,0,454313752,37461322,0,41742681,0,271617512,0,0,32270623,0,1,1.02113863941184,0.682430862661588,11.0996394002657,0
"198","1502954",0.531939542542331,56384,4.68374232257502e-321,5914,295743,38248772,0,677932,0,738889,-1333950,0,0,0,0,68493886,9717994,0,10328219,0,34876414,0,0,10967412,0,1,0.911830947147793,0.78117188446195,9.53398714913764,0
"199","1503002",NA,8728,1.27468936627042e-321,11772,1241451,0,0,0,0,87451,-354854,0,0,0,0,13260405,1085907,0,1552328,0,7598723,0,0,4375316,0,1,0,0.893729018004774,0.741420319401971,0
"200","1503044",1,17898,3.66102643568364e-321,3444,277204,2411583,0,0,0,115569,-447176,0,0,0,0,15799887,5041414,0,217506,0,1273700,0,0,3159191,0,1,0.528159304490038,0.654385383266644,5.19686411149826,0
"201","1503077",NA,49406,1.46243431169009e-321,3216,1871385,0,0,13553503,0,193868,-1931522,0,0,0,0,33738277,4153327,0,1114425,120,1703465,0,0,5566186,0,1,0,0.543536700362847,15.3625621890547,0
"202","1503093",1,52724,1.69563329652716e-320,14048,1028684,41965244,0,71464,0,5030930,-419983,0,0,0,0,88079034,7841249,0,10351627,0,38068394,0,0,8565856,0,1,0.907141014121114,0.775117982042732,3.75313211845102,0
"203","1503101",1,31786,3.76823868083119e-320,8570,1423618,3106461,0,215884,0,3299619,0,0,0,0,0,49611684,152874,0,4378360,0,33612555,0,0,6166021,0,1,10.8202082691526,0.870898696499934,3.70898483080513,4.94065645841247e-324
"204","1503200",0.652875603116447,107391,9.36748464515003e-321,2358,6715471,5797877,0,4927218,0,9185328,-619621,0,0,0,0,169511395,43034521,0,19627460,0,35668581,0,0,19082778,0,1,6.15200719159789,0.600762916262681,45.5432569974555,4.94065645841247e-324
"205","1503309",0.962968749914463,388986,2.93178554242196e-319,11982,6616883,3283582,0,1328230,0,13720695,-4584683,0,0,0,0,142140758,22750435,0,13919363,200,34465331,0,0,16524397,0,1,10.4962601817162,0.68074599273029,32.4641962944417,2.47032822920623e-323
"206","1503408",NA,10325,4.10074486048235e-322,473,342281,0,0,240772,0,104868,-96101,0,0,0,0,2908902,805633,0,46627,0,1817680,0,0,626693,0,1,0,0.584766949105029,21.8287526427061,0
"207","1503457",NA,60658,3.47822214672238e-321,10432,2353461,0,0,51651715,156468,1141039,-5083568,0,0,0,0,29833119,5748259,0,1082394,150,9217550,0,0,9484003,0,1,0,0.519591368327326,5.81460889570552,0
"208","1503507",0.66773162772255,92865,2.35669313066275e-321,4155,4752636,17050955,0,978733,0,4625114,-505183,0,0,0,0,114186640,21093584,0,12058324,0,29178028,0,0,10848600,0,1,1.71122544162482,0.685373678423319,22.3501805054152,0
"209","1503606",0.598174382201604,863198,1.23536174086145e-319,434294,14335071,87195347,6,170219075,1388344,16469397,-14803565,0,0,0,0,746208079,130302530,0,89833829,1050,217308070,0,0,77687186,0,1,2.49219800685007,0.547410909854767,1.98758905257729,0
"210","1503705",0.979722150111163,149262,2.91399917917167e-320,23640,3039889,133581458,0,336841,0,6876068,-1269141,0,0,0,0,191925736,15049027,0,14355169,0,126103749,0,0,14034818,0,1,0.944021355119511,0.81860677576181,6.31395939086294,0
"211","1503754",NA,24042,1.6254759748177e-321,53305,1432304,0,0,0,0,158371,-553082,0,0,0,0,10647366,8791829,0,145361,0,72273,0,0,2764109,0,1,0,0.526599554714801,0.451027108151205,0
"212","1503804",0.505982993897309,188535,4.92089383257882e-320,10040,7317406,150143624,0,29289096,235384,4852473,-4204676,0,0,0,0,294263383,18538083,0,21624257,260,157871452,0,0,19478398,0,1,1.05146957156169,0.746688713957204,18.7783864541833,4.94065645841247e-324
"213","1503903",1,152643,2.0231988197199e-320,24915,4972979,2435482,0,17549877,0,5722295,-1873106,0,0,0,0,115964857,3573855,0,9820109,1590,48872698,0,0,26566351,0,1,20.06695101832,0.694988373952115,6.12655027092113,0
"214","1504000",NA,29569,6.02710681361737e-320,1490,746511,0,0,0,0,317065,-1253616,0,0,0,0,10510843,4293752,0,230098,0,165040,0,0,6009519,0,1,0,0.678995500060748,19.844966442953,3.95252516672997e-323
"215","1504059",0.992968741988621,103059,6.12147335197304e-321,1407,2836438,11400547,0,33432248,324809,6565922,-4483475,0,0,0,0,79823456,2598779,0,13813857,1200,19392733,0,0,12808985,0,1,1.70103530997241,0.540516118841496,73.2473347547974,4.94065645841247e-324
"216","1504109",1,8115,5.73116149175846e-322,324,103842,331128,0,0,0,91188,-342121,0,0,0,0,4288401,475907,0,64341,0,3607002,0,0,1519869,0,1,10.8930745814307,0.920064949635985,25.0462962962963,0
"217","1504208",0.509238837588512,5064127,7.17185691503153e-319,287432,20146315,1168022024,31825,381995240,4554374,90067919,-46349492,0,0,0,16668725,3262613616,601354689,0,295830502,18990,1590494339,0,0,280646935,0,1,1.36169892888938,0.600659075466139,17.6185219460603,4.94065645841247e-324
"218","1504307",NA,25971,7.90505033345994e-321,808,1651043,0,0,211396,0,406263,-1329076,0,0,0,0,41607384,5493546,0,2922711,0,20310536,0,0,9333183,0,1,0,0.81939607460712,32.1423267326733,9.88131291682493e-324
"219","1504406",1,53146,5.99795694051273e-321,1610,2046434,138236,88,11944299,0,4536000,-1217812,0,0,0,0,83569374,3955570,0,7401431,0,48633335,0,0,13179021,0,1,351.813818397523,0.678090450213856,33.0099378881988,4.94065645841247e-324
"220","1504422",1,558925,3.33988376588683e-320,515,7126038,350611,0,210774514,2121752,11611204,-21207042,0,0,0,2058,247255363,41857721,0,18610499,15170,52323794,0,0,48125557,0,1,149.236030814778,0.445007064592577,1085.29126213592,6.4228533959362e-323
"221","1504455",0.740510757807077,54188,2.58890398420813e-321,16546,792062,49448541,0,712977,0,4239181,-328497,0,0,0,0,91436200,8622479,0,6516200,0,34421037,0,0,8766389,0,1,0.696098131590981,0.771419062128516,3.2749909343648,0
"222","1504505",NA,27881,9.98506670245159e-321,6774,1223310,0,0,0,0,482345,-1649646,0,0,0,0,26359357,3052788,0,1849717,0,14372568,0,0,10603750,0,1,0,0.886330809506346,4.11588426335991,0
"223","1504604",NA,27198,9.04930636922827e-320,871,256024,0,0,667185,0,206097,-497597,0,0,0,0,11568517,6153648,0,178493,0,94561,0,0,3705895,0,1,0,0.526461817248871,31.2261768082664,1.03753785626662e-322
"224","1504703",1,252282,8.62342178251312e-320,27282,6499732,17517965,0,5534679,88125,8694652,-2376694,0,0,0,0,143947960,9277488,0,18375662,4200,49421876,0,0,16202901,0,1,2.82121102536739,0.766827985115084,9.24719595337585,4.94065645841247e-324
"225","1504802",0.769233973128809,240048,1.57112875377516e-319,72612,3405114,92750030,0,997362,0,11080468,-1603382,0,0,0,0,261081913,20346284,0,32494970,0,134154540,0,0,30728226,0,1,1.44640966692949,0.806318196906907,3.30589985126425,0
"226","1504901",NA,45368,7.65702937924764e-320,3763,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,12.056338028169,1.97626258336499e-323
"227","1504950",1,20478,6.66988621885683e-322,2808,1033783,1029070,0,0,0,157941,0,0,0,0,0,13856721,3528617,0,2554714,0,0,0,0,1131282,0,0,0,0.664415095297882,7.29273504273504,0
"228","1504976",1,13955,4.21437995902583e-321,1564,324137,482078,0,0,0,75437,-69232,0,0,0,0,6514764,2993224,0,1592628,0,25968,0,0,623539,0,1,0.0538668016379092,0.567963968419082,8.92263427109974,4.94065645841247e-324
"229","1505007",NA,25612,1.42290906002279e-321,980,554743,0,0,332824,0,343873,-634727,0,0,0,0,17539580,9348888,0,147430,0,4630060,0,0,4435575,0,1,0,0.545565385123284,26.134693877551,0
"230","1505031",0.698892879610005,134552,2.99996660154805e-320,152648,3130095,362362802,0,2539936,0,6113483,-572587,0,0,0,0,548727404,48934898,0,38447389,0,386867837,0,0,33727273,0,1,1.06762569133683,0.827255579217369,0.88145275404853,0
